order_id,timestamp,city,restaurant_id,cuisine,order_value,delivery_time_min,surge_applied
ORD126693,2025-02-17 22:22:00,Delhi,R0375,Continental,1363,63,0
ORD126694,2025-02-17 22:23:00,Bangalore,R0763,Beverages,1158,42,0
ORD126695,2025-02-17 22:23:00,Chennai,R0150,Biryani,727,42,0
ORD126696,2025-02-17 22:26:00,Chennai,R0591,Italian,429,73,0
ORD126697,2025-02-17 22:26:00,Chennai,R0679,Italian,761,45,1
ORD126698,2025-02-17 22:26:00,Chennai,R0079,South Indian,575,29,1
ORD126699,2025-02-17 22:27:00,Hyderabad,R0489,Biryani,92,36,1
ORD126700,2025-02-17 22:28:00,Hyderabad,R0800,Continental,1450,29,0
ORD126701,2025-02-17 22:28:00,Hyderabad,R0415,North Indian,1025,34,0
ORD126702,2025-02-17 22:29:00,Bangalore,R0720,Fast Food,451,16,1
ORD126703,2025-02-17 22:29:00,Delhi,R0282,Italian,1076,25,0
ORD126704,2025-02-17 22:32:00,Chennai,R0199,North Indian,1021,31,0
ORD126705,2025-02-17 22:33:00,Delhi,R0268,North Indian,1410,62,0
ORD126706,2025-02-17 22:33:00,Pune,R0007,Chinese,800,58,0
ORD126707,2025-02-17 22:34:00,Hyderabad,R0574,Chinese,984,34,0
ORD126708,2025-02-17 22:34:00,Hyderabad,R0362,North Indian,208,72,0
ORD126709,2025-02-17 22:34:00,Mumbai,R0512,Biryani,408,54,0
ORD126710,2025-02-17 22:34:00,Chennai,R0525,Chinese,259,41,1
ORD126711,2025-02-17 22:35:00,Bangalore,R0784,Beverages,1441,67,1
ORD126712,2025-02-17 22:36:00,Mumbai,R0447,Biryani,244,60,0
ORD126713,2025-02-17 22:37:00,Hyderabad,R0655,Fast Food,1449,32,1
ORD126714,2025-02-17 22:38:00,Bangalore,R0515,Fast Food,105,74,0
ORD126715,2025-02-17 22:38:00,Delhi,R0765,North Indian,801,39,0
ORD126716,2025-02-17 22:38:00,Mumbai,R0021,Chinese,1010,42,0
ORD126717,2025-02-17 22:39:00,Mumbai,R0243,Italian,1282,68,0
ORD126718,2025-02-17 22:39:00,Mumbai,R0339,Desserts,1475,56,0
ORD126719,2025-02-17 22:40:00,Delhi,R0076,Continental,776,27,0
ORD126720,2025-02-17 22:44:00,Mumbai,R0666,Italian,1261,25,0
ORD126721,2025-02-17 22:46:00,Chennai,R0185,Continental,864,32,0
ORD126722,2025-02-17 22:48:00,Kolkata,R0212,Continental,815,44,1
ORD126723,2025-02-17 22:52:00,Delhi,R0157,Beverages,603,29,1
ORD126724,2025-02-17 22:52:00,Mumbai,R0348,Desserts,1144,70,0
ORD126725,2025-02-17 22:55:00,Delhi,R0162,South Indian,671,68,0
ORD126726,2025-02-17 22:55:00,Mumbai,R0058,Fast Food,582,33,0
ORD126727,2025-02-17 22:55:00,Mumbai,R0295,Biryani,633,58,0
ORD126728,2025-02-17 22:56:00,Bangalore,R0131,South Indian,967,69,0
ORD126729,2025-02-17 22:56:00,Mumbai,R0247,South Indian,646,61,0
ORD126730,2025-02-17 22:56:00,Delhi,R0291,Beverages,1408,42,0
ORD126731,2025-02-17 22:57:00,Bangalore,R0072,Beverages,639,49,1
ORD126732,2025-02-17 22:58:00,Mumbai,R0344,Fast Food,390,73,0
ORD126733,2025-02-17 22:58:00,Bangalore,R0542,Desserts,619,40,1
ORD126734,2025-02-17 23:07:00,Pune,R0080,South Indian,814,72,0
ORD126735,2025-02-17 23:18:00,Bangalore,R0427,North Indian,1059,65,0
ORD126736,2025-02-17 23:21:00,Mumbai,R0494,Fast Food,131,46,0
ORD126737,2025-02-17 23:21:00,Mumbai,R0435,South Indian,545,31,0
ORD126738,2025-02-17 23:24:00,Bangalore,R0293,Desserts,1085,37,0
ORD126739,2025-02-17 23:30:00,Pune,R0591,Italian,767,65,1
ORD126740,2025-02-17 23:32:00,Kolkata,R0009,Fast Food,1325,73,0
ORD126741,2025-02-17 23:47:00,Mumbai,R0166,Beverages,1011,58,1
ORD126742,2025-02-17 23:57:00,Delhi,R0157,South Indian,831,21,1
ORD126743,2025-02-17 23:58:00,Pune,R0398,Fast Food,1067,60,0
ORD126744,2025-02-18 00:01:00,Delhi,R0174,North Indian,890,66,0
ORD126745,2025-02-18 00:01:00,Mumbai,R0733,Fast Food,259,24,0
ORD126746,2025-02-18 00:14:00,Delhi,R0174,South Indian,311,65,0
ORD126747,2025-02-18 00:14:00,Bangalore,R0092,Continental,726,45,0
ORD126748,2025-02-18 00:15:00,Mumbai,R0590,North Indian,880,23,0
ORD126749,2025-02-18 00:17:00,Mumbai,R0373,Chinese,307,48,1
ORD126750,2025-02-18 00:28:00,Hyderabad,R0068,Desserts,573,50,1
ORD126751,2025-02-18 00:33:00,Chennai,R0167,Beverages,287,15,0
ORD126752,2025-02-18 00:33:00,Kolkata,R0507,Biryani,659,16,0
ORD126753,2025-02-18 00:38:00,Mumbai,R0180,Biryani,359,16,0
ORD126754,2025-02-18 00:45:00,Pune,R0674,Italian,940,49,0
ORD126755,2025-02-18 00:46:00,Mumbai,R0017,Italian,801,64,1
ORD126756,2025-02-18 00:46:00,Delhi,R0116,Chinese,654,65,0
ORD126757,2025-02-18 00:50:00,Delhi,R0717,South Indian,813,20,0
ORD126758,2025-02-18 00:58:00,Bangalore,R0702,Chinese,1110,50,0
ORD126759,2025-02-18 01:07:00,Hyderabad,R0334,South Indian,97,74,0
ORD126760,2025-02-18 01:11:00,Delhi,R0724,North Indian,1145,64,1
ORD126761,2025-02-18 01:11:00,Pune,R0279,Desserts,868,43,0
ORD126762,2025-02-18 01:15:00,Chennai,R0068,Chinese,1193,68,0
ORD126763,2025-02-18 01:17:00,Delhi,R0379,Italian,730,32,1
ORD126764,2025-02-18 01:23:00,Delhi,R0318,North Indian,1316,17,1
ORD126765,2025-02-18 01:37:00,Delhi,R0511,Continental,1022,56,0
ORD126766,2025-02-18 01:37:00,Chennai,R0785,Fast Food,817,25,0
ORD126767,2025-02-18 01:39:00,Bangalore,R0155,Biryani,1102,70,0
ORD126768,2025-02-18 01:42:00,Mumbai,R0401,Beverages,285,55,0
ORD126769,2025-02-18 01:43:00,Delhi,R0565,North Indian,621,62,1
ORD126770,2025-02-18 01:43:00,Mumbai,R0574,Beverages,483,59,0
ORD126771,2025-02-18 01:46:00,Chennai,R0794,Biryani,1168,26,0
ORD126772,2025-02-18 01:47:00,Delhi,R0786,South Indian,341,70,0
ORD126773,2025-02-18 01:51:00,Pune,R0718,Biryani,986,39,0
ORD126774,2025-02-18 02:14:00,Delhi,R0069,South Indian,1155,53,0
ORD126775,2025-02-18 02:25:00,Chennai,R0037,Chinese,695,42,0
ORD126776,2025-02-18 02:36:00,Delhi,R0485,South Indian,1096,45,0
ORD126777,2025-02-18 02:37:00,Delhi,R0432,Desserts,1275,22,0
ORD126778,2025-02-18 02:44:00,Mumbai,R0213,South Indian,326,48,0
ORD126779,2025-02-18 02:44:00,Chennai,R0427,Beverages,1463,52,1
ORD126780,2025-02-18 02:47:00,Delhi,R0033,Beverages,1153,39,1
ORD126781,2025-02-18 02:52:00,Bangalore,R0444,Desserts,612,43,0
ORD126782,2025-02-18 02:57:00,Mumbai,R0020,Desserts,1159,25,1
ORD126783,2025-02-18 02:57:00,Bangalore,R0464,North Indian,513,32,0
ORD126784,2025-02-18 02:58:00,Kolkata,R0507,Fast Food,1159,31,0
ORD126785,2025-02-18 02:58:00,Mumbai,R0710,Italian,1450,47,0
ORD126786,2025-02-18 02:58:00,Kolkata,R0748,North Indian,631,57,0
ORD126787,2025-02-18 03:03:00,Bangalore,R0472,Desserts,745,34,0
ORD126788,2025-02-18 03:05:00,Pune,R0120,North Indian,515,39,1
ORD126789,2025-02-18 03:20:00,Mumbai,R0636,Desserts,1388,24,0
ORD126790,2025-02-18 03:23:00,Delhi,R0406,Biryani,345,18,0
ORD126791,2025-02-18 03:25:00,Delhi,R0192,North Indian,1186,20,1
ORD126792,2025-02-18 03:32:00,Bangalore,R0304,Biryani,1264,37,0
ORD126793,2025-02-18 03:46:00,Kolkata,R0343,Continental,414,50,0
ORD126794,2025-02-18 03:54:00,Delhi,R0350,North Indian,1254,17,1
ORD126795,2025-02-18 04:19:00,Chennai,R0615,Desserts,452,40,0
ORD126796,2025-02-18 04:32:00,Bangalore,R0404,Biryani,624,32,0
ORD126797,2025-02-18 04:39:00,Chennai,R0417,Beverages,848,70,1
ORD126798,2025-02-18 04:39:00,Delhi,R0592,Continental,498,31,0
ORD126799,2025-02-18 04:53:00,Delhi,R0731,Beverages,1053,28,0
ORD126800,2025-02-18 04:58:00,Delhi,R0554,Fast Food,1064,51,0
ORD126801,2025-02-18 05:13:00,Mumbai,R0508,Biryani,1089,65,0
ORD126802,2025-02-18 05:15:00,Delhi,R0202,South Indian,1374,30,1
ORD126803,2025-02-18 05:23:00,Delhi,R0767,Biryani,676,42,0
ORD126804,2025-02-18 05:24:00,Mumbai,R0588,Beverages,721,53,0
ORD126805,2025-02-18 05:27:00,Bangalore,R0360,Continental,1298,69,0
ORD126806,2025-02-18 05:36:00,Kolkata,R0321,South Indian,128,48,0
ORD126807,2025-02-18 05:37:00,Kolkata,R0014,Italian,612,63,1
ORD126808,2025-02-18 05:50:00,Mumbai,R0715,Fast Food,1089,19,0
ORD126809,2025-02-18 05:52:00,Delhi,R0091,South Indian,1211,66,1
ORD126810,2025-02-18 05:54:00,Kolkata,R0266,Biryani,954,54,0
ORD126811,2025-02-18 06:12:00,Bangalore,R0705,Fast Food,603,53,0
ORD126812,2025-02-18 06:14:00,Kolkata,R0763,Beverages,1011,72,0
ORD126813,2025-02-18 06:23:00,Bangalore,R0591,South Indian,1042,18,1
ORD126814,2025-02-18 06:24:00,Pune,R0618,North Indian,311,62,0
ORD126815,2025-02-18 06:27:00,Bangalore,R0073,Desserts,99,72,0
ORD126816,2025-02-18 06:28:00,Chennai,R0621,Italian,1227,16,0
ORD126817,2025-02-18 06:32:00,Bangalore,R0791,Desserts,409,27,0
ORD126818,2025-02-18 06:35:00,Delhi,R0781,South Indian,791,41,0
ORD126819,2025-02-18 06:42:00,Hyderabad,R0712,Beverages,584,50,1
ORD126820,2025-02-18 06:43:00,Delhi,R0650,Biryani,1472,22,1
ORD126821,2025-02-18 06:47:00,Mumbai,R0398,Beverages,928,34,1
ORD126822,2025-02-18 06:48:00,Pune,R0421,Desserts,1026,68,0
ORD126823,2025-02-18 06:55:00,Bangalore,R0070,Desserts,474,42,1
ORD126824,2025-02-18 07:10:00,Delhi,R0652,Fast Food,521,57,0
ORD126825,2025-02-18 07:12:00,Delhi,R0649,Desserts,1010,54,0
ORD126826,2025-02-18 07:12:00,Delhi,R0269,Chinese,633,63,0
ORD126827,2025-02-18 07:19:00,Mumbai,R0063,Beverages,1375,58,0
ORD126828,2025-02-18 07:19:00,Delhi,R0632,Continental,682,47,0
ORD126829,2025-02-18 07:28:00,Chennai,R0290,North Indian,101,53,0
ORD126830,2025-02-18 07:30:00,Chennai,R0667,Fast Food,749,62,0
ORD126831,2025-02-18 07:36:00,Delhi,R0535,Continental,483,36,0
ORD126832,2025-02-18 07:40:00,Bangalore,R0508,Desserts,482,29,1
ORD126833,2025-02-18 07:49:00,Mumbai,R0781,Chinese,118,53,0
ORD126834,2025-02-18 07:55:00,Mumbai,R0407,Biryani,278,27,1
ORD126835,2025-02-18 08:05:00,Bangalore,R0114,Desserts,916,56,0
ORD126836,2025-02-18 08:24:00,Pune,R0673,Chinese,535,52,0
ORD126837,2025-02-18 08:32:00,Pune,R0040,South Indian,177,37,0
ORD126838,2025-02-18 08:43:00,Mumbai,R0641,Chinese,1450,74,1
ORD126839,2025-02-18 08:53:00,Mumbai,R0463,Desserts,1496,24,0
ORD126840,2025-02-18 08:57:00,Bangalore,R0631,Fast Food,786,69,0
ORD126841,2025-02-18 09:06:00,Bangalore,R0151,Desserts,902,39,0
ORD126842,2025-02-18 09:19:00,Delhi,R0362,Beverages,195,20,0
ORD126843,2025-02-18 09:20:00,Bangalore,R0610,Beverages,1161,20,0
ORD126844,2025-02-18 09:31:00,Bangalore,R0557,Desserts,499,49,1
ORD126845,2025-02-18 09:33:00,Bangalore,R0408,Fast Food,91,17,0
ORD126846,2025-02-18 09:35:00,Mumbai,R0739,Desserts,480,50,0
ORD126847,2025-02-18 09:35:00,Kolkata,R0642,Beverages,796,69,1
ORD126848,2025-02-18 09:35:00,Chennai,R0523,South Indian,578,66,0
ORD126849,2025-02-18 09:38:00,Hyderabad,R0289,Chinese,1334,42,0
ORD126850,2025-02-18 09:38:00,Kolkata,R0108,Desserts,256,70,0
ORD126851,2025-02-18 09:39:00,Hyderabad,R0270,Continental,767,66,0
ORD126852,2025-02-18 09:39:00,Kolkata,R0118,Biryani,402,48,0
ORD126853,2025-02-18 09:40:00,Hyderabad,R0776,South Indian,1300,61,0
ORD126854,2025-02-18 09:43:00,Delhi,R0142,Chinese,490,67,0
ORD126855,2025-02-18 09:44:00,Mumbai,R0652,Beverages,1342,36,0
ORD126856,2025-02-18 09:47:00,Delhi,R0723,South Indian,338,70,1
ORD126857,2025-02-18 09:53:00,Mumbai,R0492,Italian,425,25,0
ORD126858,2025-02-18 10:08:00,Mumbai,R0418,South Indian,1264,60,0
ORD126859,2025-02-18 10:14:00,Hyderabad,R0114,Desserts,348,49,0
ORD126860,2025-02-18 10:16:00,Mumbai,R0353,South Indian,1033,20,0
ORD126861,2025-02-18 10:23:00,Hyderabad,R0103,Beverages,1252,36,0
ORD126862,2025-02-18 10:23:00,Pune,R0249,Beverages,404,25,0
ORD126863,2025-02-18 10:35:00,Delhi,R0003,Desserts,554,16,0
ORD126864,2025-02-18 10:45:00,Delhi,R0628,Italian,278,34,0
ORD126865,2025-02-18 10:51:00,Pune,R0018,Desserts,991,30,0
ORD126866,2025-02-18 10:52:00,Mumbai,R0280,Beverages,1177,18,1
ORD126867,2025-02-18 11:00:00,Delhi,R0649,Fast Food,1391,65,0
ORD126868,2025-02-18 11:10:00,Mumbai,R0277,Fast Food,980,24,0
ORD126869,2025-02-18 11:28:00,Delhi,R0686,Chinese,938,30,1
ORD126870,2025-02-18 11:28:00,Hyderabad,R0035,Chinese,282,57,1
ORD126871,2025-02-18 11:52:00,Chennai,R0156,North Indian,91,20,1
ORD126872,2025-02-18 11:53:00,Delhi,R0224,Beverages,1157,19,0
ORD126873,2025-02-18 11:58:00,Bangalore,R0367,Chinese,1237,36,0
ORD126874,2025-02-18 12:00:00,Delhi,R0060,Italian,1430,63,1
ORD126875,2025-02-18 12:00:00,Delhi,R0747,Chinese,216,44,0
ORD126876,2025-02-18 12:02:00,Bangalore,R0241,North Indian,1005,16,0
ORD126877,2025-02-18 12:03:00,Chennai,R0191,Italian,236,40,1
ORD126878,2025-02-18 12:05:00,Mumbai,R0353,Desserts,867,70,0
ORD126879,2025-02-18 12:07:00,Hyderabad,R0468,Fast Food,1029,35,0
ORD126880,2025-02-18 12:09:00,Pune,R0064,Fast Food,764,63,0
ORD126881,2025-02-18 12:10:00,Pune,R0370,Desserts,685,44,0
ORD126882,2025-02-18 12:14:00,Chennai,R0557,Beverages,444,25,0
ORD126883,2025-02-18 12:16:00,Mumbai,R0723,North Indian,865,15,1
ORD126884,2025-02-18 12:18:00,Hyderabad,R0076,South Indian,884,15,1
ORD126885,2025-02-18 12:19:00,Delhi,R0721,Beverages,500,74,1
ORD126886,2025-02-18 12:21:00,Delhi,R0273,North Indian,816,63,0
ORD126887,2025-02-18 12:21:00,Pune,R0772,Continental,785,60,0
ORD126888,2025-02-18 12:21:00,Pune,R0473,Fast Food,1049,18,0
ORD126889,2025-02-18 12:23:00,Delhi,R0787,South Indian,1245,17,0
ORD126890,2025-02-18 12:24:00,Mumbai,R0196,Biryani,749,15,0
ORD126891,2025-02-18 12:24:00,Chennai,R0798,Italian,994,52,0
ORD126892,2025-02-18 12:25:00,Kolkata,R0559,Continental,423,33,0
ORD126893,2025-02-18 12:31:00,Bangalore,R0477,Fast Food,212,48,0
ORD126894,2025-02-18 12:33:00,Hyderabad,R0045,Continental,630,63,0
ORD126895,2025-02-18 12:33:00,Kolkata,R0276,Beverages,613,16,1
ORD126896,2025-02-18 12:34:00,Bangalore,R0651,Biryani,1351,30,1
ORD126897,2025-02-18 12:36:00,Hyderabad,R0192,South Indian,709,20,0
ORD126898,2025-02-18 12:36:00,Chennai,R0491,Fast Food,101,68,0
ORD126899,2025-02-18 12:37:00,Chennai,R0244,Continental,1160,17,0
ORD126900,2025-02-18 12:37:00,Bangalore,R0532,Biryani,1357,25,0
ORD126901,2025-02-18 12:42:00,Chennai,R0543,North Indian,465,25,0
ORD126902,2025-02-18 12:46:00,Bangalore,R0789,North Indian,996,23,0
ORD126903,2025-02-18 12:46:00,Chennai,R0615,North Indian,1475,49,0
ORD126904,2025-02-18 12:48:00,Bangalore,R0498,Continental,450,21,1
ORD126905,2025-02-18 12:49:00,Mumbai,R0175,Desserts,949,59,0
ORD126906,2025-02-18 12:50:00,Chennai,R0459,Beverages,267,66,0
ORD126907,2025-02-18 12:53:00,Mumbai,R0199,Biryani,1161,30,0
ORD126908,2025-02-18 12:53:00,Delhi,R0556,Italian,834,37,0
ORD126909,2025-02-18 12:53:00,Pune,R0485,Beverages,1182,34,1
ORD126910,2025-02-18 13:00:00,Delhi,R0085,Beverages,653,31,1
ORD126911,2025-02-18 13:01:00,Bangalore,R0264,Continental,1331,21,1
ORD126912,2025-02-18 13:05:00,Hyderabad,R0778,Fast Food,1298,30,0
ORD126913,2025-02-18 13:07:00,Chennai,R0055,North Indian,137,71,0
ORD126914,2025-02-18 13:09:00,Delhi,R0355,Continental,1226,23,0
ORD126915,2025-02-18 13:10:00,Delhi,R0514,Fast Food,311,58,0
ORD126916,2025-02-18 13:12:00,Delhi,R0555,Chinese,859,40,1
ORD126917,2025-02-18 13:12:00,Delhi,R0592,Biryani,1038,59,0
ORD126918,2025-02-18 13:13:00,Mumbai,R0105,Fast Food,1199,36,0
ORD126919,2025-02-18 13:16:00,Bangalore,R0108,Chinese,615,45,0
ORD126920,2025-02-18 13:17:00,Delhi,R0155,South Indian,1466,20,1
ORD126921,2025-02-18 13:19:00,Kolkata,R0099,Continental,957,73,0
ORD126922,2025-02-18 13:20:00,Chennai,R0684,Fast Food,412,52,0
ORD126923,2025-02-18 13:20:00,Bangalore,R0365,Fast Food,599,25,0
ORD126924,2025-02-18 13:21:00,Chennai,R0391,Italian,339,15,0
ORD126925,2025-02-18 13:21:00,Bangalore,R0362,Continental,765,39,0
ORD126926,2025-02-18 13:23:00,Bangalore,R0284,Continental,304,40,1
ORD126927,2025-02-18 13:23:00,Pune,R0715,Fast Food,1262,31,0
ORD126928,2025-02-18 13:24:00,Hyderabad,R0286,North Indian,987,74,1
ORD126929,2025-02-18 13:25:00,Bangalore,R0141,Chinese,1405,22,1
ORD126930,2025-02-18 13:26:00,Kolkata,R0050,Continental,1358,55,0
ORD126931,2025-02-18 13:26:00,Chennai,R0128,Fast Food,329,16,0
ORD126932,2025-02-18 13:27:00,Mumbai,R0541,Desserts,423,69,0
ORD126933,2025-02-18 13:27:00,Delhi,R0366,Italian,1009,43,1
ORD126934,2025-02-18 13:27:00,Mumbai,R0127,Beverages,1305,46,0
ORD126935,2025-02-18 13:28:00,Kolkata,R0398,Beverages,323,15,0
ORD126936,2025-02-18 13:29:00,Delhi,R0448,Italian,378,25,0
ORD126937,2025-02-18 13:30:00,Delhi,R0497,South Indian,497,38,0
ORD126938,2025-02-18 13:34:00,Hyderabad,R0064,South Indian,1489,61,0
ORD126939,2025-02-18 13:35:00,Mumbai,R0226,Desserts,1250,50,0
ORD126940,2025-02-18 13:36:00,Delhi,R0335,North Indian,321,26,0
ORD126941,2025-02-18 13:36:00,Hyderabad,R0356,Fast Food,780,22,0
ORD126942,2025-02-18 13:37:00,Bangalore,R0437,Beverages,563,38,1
ORD126943,2025-02-18 13:38:00,Bangalore,R0303,Continental,1055,47,0
ORD126944,2025-02-18 13:39:00,Mumbai,R0387,Biryani,1302,62,0
ORD126945,2025-02-18 13:39:00,Chennai,R0242,South Indian,83,24,0
ORD126946,2025-02-18 13:40:00,Pune,R0065,Continental,835,53,0
ORD126947,2025-02-18 13:43:00,Hyderabad,R0471,Beverages,930,52,0
ORD126948,2025-02-18 13:44:00,Chennai,R0204,Continental,1476,24,0
ORD126949,2025-02-18 13:45:00,Mumbai,R0016,Continental,223,56,0
ORD126950,2025-02-18 13:47:00,Pune,R0714,North Indian,999,17,0
ORD126951,2025-02-18 13:48:00,Bangalore,R0059,Fast Food,202,70,0
ORD126952,2025-02-18 13:53:00,Pune,R0192,South Indian,1171,63,1
ORD126953,2025-02-18 13:54:00,Mumbai,R0556,North Indian,1469,22,1
ORD126954,2025-02-18 13:54:00,Chennai,R0618,Chinese,158,56,0
ORD126955,2025-02-18 13:57:00,Kolkata,R0161,Beverages,444,29,0
ORD126956,2025-02-18 13:58:00,Mumbai,R0346,Fast Food,429,67,0
ORD126957,2025-02-18 14:03:00,Kolkata,R0138,Continental,217,22,1
ORD126958,2025-02-18 14:03:00,Mumbai,R0692,Beverages,1024,22,0
ORD126959,2025-02-18 14:06:00,Bangalore,R0614,South Indian,772,59,0
ORD126960,2025-02-18 14:08:00,Hyderabad,R0010,South Indian,891,45,0
ORD126961,2025-02-18 14:09:00,Mumbai,R0208,Fast Food,261,62,0
ORD126962,2025-02-18 14:10:00,Chennai,R0730,Beverages,1049,39,0
ORD126963,2025-02-18 14:11:00,Mumbai,R0053,Continental,1062,36,1
ORD126964,2025-02-18 14:11:00,Bangalore,R0022,Beverages,96,37,0
ORD126965,2025-02-18 14:13:00,Hyderabad,R0328,Continental,583,43,0
ORD126966,2025-02-18 14:14:00,Delhi,R0779,Desserts,745,61,0
ORD126967,2025-02-18 14:15:00,Delhi,R0323,Italian,673,28,1
ORD126968,2025-02-18 14:15:00,Kolkata,R0255,South Indian,427,58,0
ORD126969,2025-02-18 14:16:00,Hyderabad,R0013,Continental,478,74,0
ORD126970,2025-02-18 14:18:00,Pune,R0698,Beverages,1188,73,0
ORD126971,2025-02-18 14:21:00,Bangalore,R0045,Fast Food,1204,15,1
ORD126972,2025-02-18 14:22:00,Chennai,R0683,Fast Food,1229,37,1
ORD126973,2025-02-18 14:22:00,Kolkata,R0763,Chinese,649,21,1
ORD126974,2025-02-18 14:23:00,Bangalore,R0295,Fast Food,1428,34,1
ORD126975,2025-02-18 14:24:00,Pune,R0648,South Indian,1027,60,0
ORD126976,2025-02-18 14:24:00,Delhi,R0168,Continental,1327,28,1
ORD126977,2025-02-18 14:24:00,Bangalore,R0494,Beverages,365,46,0
ORD126978,2025-02-18 14:25:00,Mumbai,R0350,North Indian,1171,62,1
ORD126979,2025-02-18 14:25:00,Bangalore,R0194,Biryani,1172,66,0
ORD126980,2025-02-18 14:27:00,Delhi,R0314,Italian,139,28,0
ORD126981,2025-02-18 14:27:00,Mumbai,R0611,South Indian,362,16,0
ORD126982,2025-02-18 14:30:00,Delhi,R0506,Beverages,255,58,0
ORD126983,2025-02-18 14:30:00,Bangalore,R0487,North Indian,463,33,0
ORD126984,2025-02-18 14:30:00,Bangalore,R0065,Biryani,383,36,0
ORD126985,2025-02-18 14:31:00,Mumbai,R0613,Chinese,1445,31,0
ORD126986,2025-02-18 14:31:00,Kolkata,R0458,Fast Food,1350,43,0
ORD126987,2025-02-18 14:32:00,Delhi,R0219,Continental,215,26,0
ORD126988,2025-02-18 14:32:00,Hyderabad,R0718,Biryani,621,21,0
ORD126989,2025-02-18 14:34:00,Mumbai,R0458,Italian,1237,33,1
ORD126990,2025-02-18 14:34:00,Delhi,R0674,South Indian,795,15,0
ORD126991,2025-02-18 14:37:00,Mumbai,R0524,Continental,592,46,1
ORD126992,2025-02-18 14:38:00,Pune,R0535,Fast Food,442,37,0
ORD126993,2025-02-18 14:40:00,Hyderabad,R0708,Chinese,956,45,1
ORD126994,2025-02-18 14:40:00,Delhi,R0078,Continental,1455,49,0
ORD126995,2025-02-18 14:40:00,Delhi,R0181,Chinese,1403,48,1
ORD126996,2025-02-18 14:44:00,Chennai,R0347,South Indian,872,41,1
ORD126997,2025-02-18 14:44:00,Mumbai,R0466,Fast Food,382,17,0
ORD126998,2025-02-18 14:45:00,Pune,R0078,Italian,1472,48,1
ORD126999,2025-02-18 14:45:00,Hyderabad,R0548,Continental,528,31,0
ORD127000,2025-02-18 14:49:00,Pune,R0705,Biryani,1263,22,0
ORD127001,2025-02-18 14:50:00,Delhi,R0142,Continental,1168,55,0
ORD127002,2025-02-18 14:51:00,Delhi,R0241,South Indian,187,64,0
ORD127003,2025-02-18 14:53:00,Kolkata,R0760,Chinese,457,63,0
ORD127004,2025-02-18 14:53:00,Mumbai,R0112,Italian,1072,54,0
ORD127005,2025-02-18 14:53:00,Mumbai,R0634,South Indian,1370,68,0
ORD127006,2025-02-18 14:55:00,Chennai,R0666,Desserts,545,26,0
ORD127007,2025-02-18 15:11:00,Mumbai,R0575,Biryani,1294,25,0
ORD127008,2025-02-18 15:14:00,Pune,R0621,Chinese,1132,34,0
ORD127009,2025-02-18 15:22:00,Kolkata,R0326,Fast Food,1052,45,1
ORD127010,2025-02-18 15:54:00,Mumbai,R0549,Continental,1381,44,0
ORD127011,2025-02-18 15:57:00,Delhi,R0791,Beverages,113,44,1
ORD127012,2025-02-18 16:00:00,Delhi,R0784,South Indian,748,41,0
ORD127013,2025-02-18 16:01:00,Delhi,R0288,Biryani,286,28,0
ORD127014,2025-02-18 16:09:00,Delhi,R0519,Desserts,1155,61,0
ORD127015,2025-02-18 16:15:00,Delhi,R0428,Beverages,428,50,0
ORD127016,2025-02-18 16:16:00,Delhi,R0431,Fast Food,1500,23,1
ORD127017,2025-02-18 16:20:00,Bangalore,R0593,Continental,985,33,0
ORD127018,2025-02-18 16:21:00,Chennai,R0645,Desserts,143,46,0
ORD127019,2025-02-18 16:22:00,Kolkata,R0703,North Indian,245,24,0
ORD127020,2025-02-18 16:23:00,Delhi,R0652,Italian,218,49,0
ORD127021,2025-02-18 16:24:00,Chennai,R0602,North Indian,664,56,0
ORD127022,2025-02-18 16:33:00,Bangalore,R0584,South Indian,580,25,1
ORD127023,2025-02-18 16:38:00,Bangalore,R0009,North Indian,1233,20,0
ORD127024,2025-02-18 16:41:00,Hyderabad,R0736,Beverages,654,68,0
ORD127025,2025-02-18 16:42:00,Mumbai,R0300,Biryani,133,27,0
ORD127026,2025-02-18 16:48:00,Mumbai,R0790,Desserts,1221,47,0
ORD127027,2025-02-18 16:49:00,Mumbai,R0430,North Indian,1192,43,0
ORD127028,2025-02-18 16:49:00,Delhi,R0520,South Indian,776,59,0
ORD127029,2025-02-18 16:50:00,Bangalore,R0056,North Indian,632,44,0
ORD127030,2025-02-18 17:00:00,Delhi,R0796,Biryani,1427,38,0
ORD127031,2025-02-18 17:06:00,Mumbai,R0628,Desserts,96,44,0
ORD127032,2025-02-18 17:09:00,Delhi,R0713,Beverages,138,16,0
ORD127033,2025-02-18 17:10:00,Delhi,R0559,Desserts,250,27,0
ORD127034,2025-02-18 17:18:00,Mumbai,R0021,Fast Food,1250,44,0
ORD127035,2025-02-18 17:29:00,Chennai,R0033,North Indian,1315,53,0
ORD127036,2025-02-18 17:32:00,Delhi,R0304,Italian,600,70,1
ORD127037,2025-02-18 17:33:00,Kolkata,R0074,North Indian,453,60,0
ORD127038,2025-02-18 17:38:00,Mumbai,R0761,Biryani,88,42,1
ORD127039,2025-02-18 17:50:00,Delhi,R0718,South Indian,1239,27,1
ORD127040,2025-02-18 17:52:00,Delhi,R0386,Italian,761,30,1
ORD127041,2025-02-18 17:54:00,Chennai,R0231,Continental,500,53,1
ORD127042,2025-02-18 18:09:00,Chennai,R0272,Biryani,462,34,0
