customer_id,tenure_months,contract_type,monthly_charges,total_charges,internet_service,online_security,tech_support,streaming_tv,payment_method,paperless_billing,senior_citizen,partner,dependents,phone_service,multiple_lines,support_calls_3mo,avg_data_gb_3mo,late_payments_6mo,plan_changes_6mo,churned
CUST52712,17,Month-to-month,36.63,577.83,No internet service,No internet service,No internet service,No internet service,Bank transfer (auto),No,0,Yes,No,Yes,No,1,0.0,0,0,0
CUST52713,4,Month-to-month,81.45,321.18,DSL,No,No,Yes,Electronic check,Yes,0,Yes,No,Yes,Yes,0,15.84,0,0,0
CUST52714,39,One year,64.97,2454.55,Fiber optic,Yes,No,No,Electronic check,Yes,0,No,No,Yes,No,0,0.56,2,1,1
CUST52715,51,Two year,44.26,2289.2,No internet service,No internet service,No internet service,No internet service,Electronic check,Yes,0,No,No,Yes,No,3,0.0,0,0,0
CUST52716,25,One year,86.38,2176.66,Fiber optic,No,Yes,No,Electronic check,No,0,Yes,Yes,Yes,Yes,2,13.6,0,1,1
CUST52717,8,Month-to-month,114.9,812.84,Fiber optic,Yes,Yes,Yes,Electronic check,No,1,Yes,Yes,Yes,Yes,1,38.91,1,1,1
CUST52718,54,Month-to-month,86.06,4525.36,Fiber optic,No,No,No,Electronic check,No,1,Yes,Yes,No,No phone service,0,29.94,0,0,0
CUST52719,25,Month-to-month,75.53,1845.7,DSL,No,No,Yes,Electronic check,No,0,No,No,Yes,No,0,151.32,1,0,1
CUST52720,31,One year,85.33,2686.09,Fiber optic,No,Yes,No,Mailed check,Yes,1,No,No,Yes,No,0,12.6,0,0,1
CUST52721,4,Month-to-month,52.13,315.27,DSL,Yes,No,No,Electronic check,Yes,0,Yes,No,Yes,No,1,58.18,0,0,0
CUST52722,9,Month-to-month,102.1,867.31,Fiber optic,No,No,Yes,Credit card (auto),Yes,0,No,No,Yes,No,1,12.73,0,0,0
CUST52723,44,Two year,68.78,2998.34,Fiber optic,Yes,Yes,No,Bank transfer (auto),Yes,0,No,No,No,No phone service,1,8.73,0,1,0
CUST52724,30,Month-to-month,48.65,1395.91,No internet service,No internet service,No internet service,No internet service,Electronic check,Yes,0,Yes,No,Yes,No,0,0.0,0,0,0
CUST52725,46,One year,103.28,4740.13,Fiber optic,No,Yes,No,Electronic check,Yes,0,No,No,Yes,Yes,1,19.97,1,0,1
CUST52726,19,Month-to-month,87.16,1646.13,Fiber optic,No,No,No,Credit card (auto),Yes,0,No,Yes,Yes,Yes,1,11.2,0,0,0
CUST52727,1,Month-to-month,79.05,127.91,Fiber optic,No,No,Yes,Electronic check,No,0,Yes,Yes,Yes,Yes,2,65.96,1,0,0
CUST52728,1,Month-to-month,65.1,0.0,DSL,No,No,No,Electronic check,Yes,0,Yes,No,Yes,Yes,0,79.16,4,1,1
CUST52729,14,Month-to-month,83.78,1222.52,DSL,No,No,No,Electronic check,Yes,0,Yes,No,Yes,No,0,23.04,0,0,0
CUST52730,33,Two year,34.25,1168.38,No internet service,No internet service,No internet service,No internet service,Bank transfer (auto),No,0,Yes,No,Yes,Yes,1,0.0,0,0,0
CUST52731,1,Month-to-month,76.91,47.89,Fiber optic,No,No,No,Mailed check,Yes,0,No,Yes,Yes,No,1,34.44,0,0,1
CUST52732,23,Month-to-month,50.4,1120.9,DSL,Yes,No,No,Electronic check,No,0,Yes,Yes,Yes,No,2,10.43,0,1,0
CUST52733,33,One year,69.14,2269.25,DSL,No,No,No,Mailed check,Yes,1,No,No,Yes,No,0,33.78,0,1,0
CUST52734,33,One year,59.56,1927.56,DSL,No,Yes,Yes,Electronic check,No,1,No,No,Yes,No,2,15.5,0,0,0
CUST52735,46,One year,36.63,1667.41,DSL,Yes,No,No,Electronic check,No,0,No,No,Yes,Yes,2,16.39,0,0,0
CUST52736,70,Two year,57.21,3913.13,DSL,Yes,No,Yes,Electronic check,No,1,No,No,No,No phone service,1,62.69,1,0,0
CUST52737,24,One year,92.13,2194.91,Fiber optic,Yes,No,No,Electronic check,Yes,0,Yes,No,Yes,No,4,24.46,0,0,1
CUST52738,5,Month-to-month,86.71,413.19,Fiber optic,Yes,No,Yes,Bank transfer (auto),No,1,Yes,No,Yes,Yes,0,81.65,1,0,1
CUST52739,46,Two year,66.32,3058.3,DSL,Yes,No,No,Credit card (auto),Yes,0,No,No,Yes,No,1,39.31,0,1,0
CUST52740,4,Month-to-month,58.15,295.84,DSL,Yes,No,No,Bank transfer (auto),Yes,0,Yes,No,Yes,No,1,24.14,0,0,1
CUST52741,30,Month-to-month,102.11,3053.98,Fiber optic,Yes,No,Yes,Bank transfer (auto),No,0,Yes,No,No,No phone service,0,36.7,1,0,1
CUST52742,13,Month-to-month,56.45,684.79,DSL,No,No,No,Electronic check,No,0,No,No,Yes,No,1,12.09,1,0,1
CUST52743,4,Month-to-month,81.0,237.42,Fiber optic,No,No,Yes,Mailed check,No,0,No,No,Yes,No,1,18.64,0,0,0
CUST52744,17,Month-to-month,41.75,737.9,DSL,No,No,No,Mailed check,Yes,0,Yes,Yes,Yes,No,0,17.83,0,2,0
CUST52745,52,Month-to-month,90.38,4711.22,Fiber optic,Yes,No,Yes,Mailed check,Yes,0,No,No,Yes,No,1,52.72,0,0,1
CUST52746,1,Month-to-month,52.12,47.06,DSL,No,Yes,Yes,Credit card (auto),Yes,0,No,No,Yes,Yes,2,11.52,0,0,0
CUST52747,40,Two year,98.98,3967.25,Fiber optic,No,No,No,Credit card (auto),Yes,0,Yes,Yes,Yes,No,2,24.17,0,1,0
CUST52748,34,Two year,64.28,2227.37,DSL,No,No,Yes,Electronic check,Yes,0,Yes,No,Yes,Yes,3,16.79,0,0,0
CUST52749,17,One year,64.73,1115.87,DSL,No,No,Yes,Mailed check,Yes,0,No,Yes,Yes,No,2,85.75,0,0,0
CUST52750,39,Two year,55.88,2194.86,DSL,No,No,No,Electronic check,No,0,Yes,No,Yes,No,2,57.82,0,0,0
CUST52751,7,Month-to-month,36.45,326.6,Fiber optic,No,Yes,No,Bank transfer (auto),No,0,Yes,No,Yes,Yes,4,80.33,0,1,0
CUST52752,23,Two year,98.45,2267.0,Fiber optic,Yes,No,Yes,Bank transfer (auto),Yes,0,No,Yes,Yes,No,4,17.31,0,0,1
CUST52753,15,Month-to-month,64.84,938.54,Fiber optic,No,No,Yes,Credit card (auto),Yes,0,No,No,Yes,No,0,15.18,1,1,1
CUST52754,12,Month-to-month,90.65,1153.06,Fiber optic,Yes,Yes,No,Mailed check,Yes,1,Yes,No,Yes,No,0,9.57,1,0,1
CUST52755,43,Month-to-month,56.66,2408.0,Fiber optic,No,Yes,No,Bank transfer (auto),No,0,Yes,No,Yes,No,2,8.16,0,0,0
CUST52756,26,Month-to-month,79.92,2016.97,DSL,Yes,Yes,No,Electronic check,Yes,0,Yes,No,Yes,No,1,17.57,1,0,0
CUST52757,72,Month-to-month,40.55,2940.33,No internet service,No internet service,No internet service,No internet service,Bank transfer (auto),No,1,No,No,Yes,No,0,0.0,1,0,0
CUST52758,11,Month-to-month,76.12,869.65,Fiber optic,No,Yes,No,Electronic check,No,0,Yes,No,No,No phone service,1,166.87,0,0,0
CUST52759,1,Month-to-month,51.61,11.86,Fiber optic,Yes,Yes,Yes,Electronic check,No,0,No,No,Yes,No,1,5.75,0,1,0
CUST52760,56,Month-to-month,52.56,2985.44,No internet service,No internet service,No internet service,No internet service,Mailed check,No,0,No,Yes,No,No phone service,4,0.0,0,0,0
CUST52761,1,Month-to-month,56.57,56.09,DSL,No,No,No,Credit card (auto),Yes,0,Yes,No,Yes,Yes,1,53.85,0,0,1
CUST52762,63,Two year,77.94,4886.78,Fiber optic,Yes,Yes,No,Credit card (auto),Yes,0,No,Yes,Yes,Yes,2,95.93,1,0,0
CUST52763,1,Month-to-month,36.34,37.95,No internet service,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,No,No,Yes,No,2,0.0,0,1,0
CUST52764,25,Month-to-month,50.56,1233.26,DSL,No,No,No,Electronic check,No,0,No,No,Yes,Yes,3,62.79,1,1,1
CUST52765,11,One year,84.87,932.85,DSL,Yes,Yes,Yes,Bank transfer (auto),No,1,Yes,Yes,Yes,No,1,10.3,0,0,0
CUST52766,58,Two year,62.25,3694.08,DSL,No,No,Yes,Electronic check,Yes,0,No,No,Yes,No,1,21.08,1,1,1
CUST52767,4,Month-to-month,109.74,422.33,Fiber optic,No,No,Yes,Mailed check,Yes,0,No,Yes,Yes,No,3,25.87,2,0,1
CUST52768,45,Two year,22.07,974.64,DSL,No,No,No,Electronic check,Yes,0,No,No,Yes,Yes,1,21.5,0,1,0
CUST52769,12,Month-to-month,47.23,523.81,Fiber optic,No,No,No,Credit card (auto),Yes,0,Yes,No,Yes,No,0,5.26,0,0,0
CUST52770,3,Month-to-month,76.63,207.56,DSL,No,Yes,Yes,Bank transfer (auto),Yes,0,No,No,Yes,No,4,136.25,0,0,0
CUST52771,20,Month-to-month,86.68,1670.46,Fiber optic,Yes,No,Yes,Electronic check,Yes,0,Yes,No,Yes,No,1,5.64,0,0,1
CUST52772,22,One year,88.8,1930.53,Fiber optic,Yes,No,No,Credit card (auto),No,0,Yes,No,Yes,No,1,2.03,1,1,0
CUST52773,7,Month-to-month,92.57,612.55,Fiber optic,No,No,Yes,Mailed check,Yes,0,Yes,No,Yes,No,1,0.13,0,0,0
CUST52774,19,One year,50.11,939.64,Fiber optic,No,No,No,Bank transfer (auto),No,0,No,No,Yes,Yes,2,41.29,0,0,0
CUST52775,14,Month-to-month,82.73,1106.26,Fiber optic,No,Yes,No,Bank transfer (auto),Yes,0,Yes,No,Yes,Yes,1,1.57,1,0,0
CUST52776,35,One year,78.78,2881.14,DSL,No,No,No,Credit card (auto),Yes,0,No,No,Yes,No,2,7.62,0,0,0
CUST52777,22,Month-to-month,84.14,1810.63,Fiber optic,Yes,No,Yes,Mailed check,Yes,0,No,No,Yes,Yes,0,22.21,0,1,0
CUST52778,38,Month-to-month,33.58,1255.87,No internet service,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,Yes,No,Yes,Yes,0,0.0,0,0,0
CUST52779,41,One year,63.38,2611.65,No internet service,No internet service,No internet service,No internet service,Electronic check,Yes,0,No,No,Yes,No,1,0.0,1,0,0
CUST52780,10,One year,93.8,957.89,Fiber optic,Yes,Yes,No,Credit card (auto),No,0,Yes,No,No,No phone service,1,19.4,0,0,1
CUST52781,25,Month-to-month,97.57,2476.04,Fiber optic,No,No,No,Mailed check,Yes,1,Yes,No,No,No phone service,0,66.1,0,0,1
CUST52782,50,Two year,58.45,2909.43,DSL,No,No,No,Bank transfer (auto),Yes,1,No,Yes,Yes,Yes,0,65.59,1,0,0
CUST52783,40,One year,20.0,757.46,DSL,No,Yes,No,Credit card (auto),Yes,0,No,No,Yes,No,1,19.12,0,0,0
CUST52784,17,Month-to-month,39.62,747.57,No internet service,No internet service,No internet service,No internet service,Electronic check,Yes,1,No,No,Yes,Yes,1,0.0,0,0,0
CUST52785,51,Two year,80.08,4039.88,DSL,Yes,No,No,Bank transfer (auto),Yes,0,No,No,Yes,Yes,2,13.62,0,1,0
CUST52786,20,One year,55.29,1095.06,DSL,No,Yes,Yes,Credit card (auto),No,1,Yes,No,Yes,No,6,64.97,0,0,1
CUST52787,71,Month-to-month,40.0,2842.66,DSL,No,No,No,Credit card (auto),Yes,0,Yes,No,Yes,Yes,0,52.2,0,0,0
CUST52788,6,Month-to-month,89.27,566.63,Fiber optic,No,No,No,Electronic check,No,1,No,No,Yes,Yes,1,8.2,0,0,1
CUST52789,42,Month-to-month,77.14,3261.63,DSL,Yes,Yes,No,Electronic check,Yes,1,Yes,No,Yes,No,2,20.37,0,0,0
CUST52790,3,Month-to-month,67.85,174.38,Fiber optic,No,Yes,Yes,Mailed check,No,0,Yes,No,Yes,No,0,39.81,0,0,1
CUST52791,30,Month-to-month,80.89,2436.88,Fiber optic,No,No,No,Bank transfer (auto),Yes,1,No,Yes,Yes,Yes,1,11.04,0,0,0
CUST52792,12,Month-to-month,115.74,1311.29,Fiber optic,No,Yes,Yes,Credit card (auto),No,0,Yes,No,Yes,Yes,1,36.4,0,0,1
CUST52793,39,One year,66.19,2691.38,DSL,No,No,Yes,Bank transfer (auto),Yes,0,Yes,No,Yes,No,4,3.03,0,0,0
CUST52794,23,Month-to-month,50.18,1113.92,No internet service,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,No,No,Yes,No,2,0.0,0,0,0
CUST52795,53,Two year,41.36,2237.13,Fiber optic,No,No,No,Electronic check,Yes,0,No,Yes,Yes,Yes,2,15.1,0,0,0
CUST52796,3,Month-to-month,48.78,97.61,DSL,No,Yes,Yes,Mailed check,No,0,No,Yes,Yes,No,4,1.92,0,0,1
CUST52797,23,Month-to-month,87.04,2033.95,Fiber optic,Yes,Yes,No,Bank transfer (auto),Yes,0,No,Yes,Yes,Yes,1,54.42,0,0,0
CUST52798,16,One year,48.66,727.72,Fiber optic,No,No,No,Bank transfer (auto),Yes,1,Yes,Yes,Yes,Yes,1,10.07,0,0,0
CUST52799,29,One year,35.41,1071.54,No internet service,No internet service,No internet service,No internet service,Electronic check,No,0,No,No,Yes,Yes,2,0.0,0,1,0
CUST52800,22,Month-to-month,71.44,1666.88,Fiber optic,No,No,Yes,Bank transfer (auto),Yes,0,No,No,Yes,Yes,4,25.78,3,0,1
CUST52801,1,Month-to-month,106.6,110.23,Fiber optic,No,Yes,Yes,Credit card (auto),Yes,1,Yes,No,Yes,Yes,2,65.75,0,0,1
CUST52802,3,Month-to-month,94.5,311.79,Fiber optic,No,No,No,Credit card (auto),Yes,1,Yes,No,Yes,No,0,52.45,0,0,0
CUST52803,42,One year,74.16,3163.44,Fiber optic,No,No,No,Bank transfer (auto),Yes,1,No,No,No,No phone service,4,4.05,0,0,0
CUST52804,48,Month-to-month,80.84,3851.4,Fiber optic,No,No,No,Electronic check,Yes,0,No,No,Yes,Yes,1,16.06,0,0,0
CUST52805,45,One year,116.01,5267.83,Fiber optic,Yes,No,No,Credit card (auto),Yes,1,No,No,Yes,No,1,89.76,0,1,1
CUST52806,1,One year,72.65,49.94,DSL,No,No,No,Bank transfer (auto),Yes,0,No,No,Yes,No,2,6.11,0,1,1
CUST52807,1,Month-to-month,58.09,166.26,Fiber optic,No,No,Yes,Mailed check,No,0,No,No,Yes,No,0,23.3,0,1,0
CUST52808,22,Month-to-month,62.13,1306.29,DSL,No,No,No,Credit card (auto),Yes,0,No,No,Yes,Yes,2,0.18,1,1,1
CUST52809,16,Month-to-month,40.0,648.07,No internet service,No internet service,No internet service,No internet service,Bank transfer (auto),No,0,No,Yes,Yes,No,1,0.0,0,0,0
CUST52810,22,Month-to-month,107.5,2313.8,Fiber optic,No,No,No,Mailed check,Yes,0,Yes,No,Yes,Yes,3,9.38,2,0,1
CUST52811,42,Month-to-month,21.42,959.24,DSL,No,No,No,Electronic check,Yes,0,No,No,Yes,No,0,8.26,0,1,0
CUST52812,2,Month-to-month,63.11,250.85,Fiber optic,Yes,No,No,Mailed check,Yes,0,Yes,No,Yes,No,5,24.55,0,0,0
CUST52813,22,One year,85.18,1888.14,Fiber optic,No,No,No,Electronic check,No,0,No,No,Yes,No,0,6.65,0,0,1
CUST52814,72,Month-to-month,48.39,3580.6,No internet service,No internet service,No internet service,No internet service,Electronic check,Yes,0,No,No,Yes,No,3,0.0,0,0,0
CUST52815,72,Two year,84.59,6132.0,DSL,No,No,No,Electronic check,Yes,0,No,Yes,Yes,Yes,1,62.49,0,0,1
CUST52816,22,Month-to-month,50.98,1205.31,Fiber optic,Yes,No,No,Mailed check,No,0,No,No,Yes,No,0,50.75,0,1,0
CUST52817,23,Month-to-month,91.32,2141.32,Fiber optic,No,No,No,Bank transfer (auto),No,0,Yes,Yes,Yes,No,0,38.57,0,0,0
CUST52818,49,One year,90.2,4507.77,Fiber optic,Yes,No,Yes,Mailed check,Yes,0,Yes,No,Yes,Yes,1,3.49,0,0,1
CUST52819,17,One year,46.96,879.09,No internet service,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,Yes,No,Yes,Yes,1,0.0,0,0,0
CUST52820,4,Month-to-month,96.85,363.08,DSL,No,No,Yes,Bank transfer (auto),No,1,No,Yes,Yes,Yes,0,12.13,1,0,1
CUST52821,25,One year,94.05,2328.25,Fiber optic,Yes,Yes,No,Bank transfer (auto),Yes,0,No,No,Yes,No,1,32.4,0,0,0
CUST52822,19,Two year,67.86,1279.25,Fiber optic,No,No,Yes,Mailed check,Yes,0,No,Yes,Yes,Yes,0,10.77,1,0,0
CUST52823,39,One year,94.38,3650.04,Fiber optic,No,Yes,Yes,Bank transfer (auto),Yes,0,Yes,Yes,Yes,No,2,0.72,1,1,0
CUST52824,12,Month-to-month,38.01,483.96,No internet service,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,No,No,Yes,No,1,0.0,0,0,0
CUST52825,47,Two year,50.93,2467.23,DSL,No,No,Yes,Bank transfer (auto),No,1,No,Yes,Yes,No,2,67.96,1,0,0
CUST52826,42,One year,76.81,3252.29,Fiber optic,No,Yes,Yes,Bank transfer (auto),No,0,Yes,No,Yes,Yes,1,35.68,1,0,0
CUST52827,37,One year,98.22,3618.55,Fiber optic,Yes,No,Yes,Electronic check,No,0,No,Yes,Yes,Yes,0,12.2,0,1,1
CUST52828,35,One year,120.0,4212.14,Fiber optic,Yes,Yes,Yes,Mailed check,Yes,0,No,Yes,No,No phone service,2,31.16,0,0,0
CUST52829,68,Two year,79.13,5282.97,Fiber optic,No,No,No,Mailed check,No,0,No,No,Yes,Yes,2,37.92,0,0,0
CUST52830,53,Month-to-month,84.22,4407.12,DSL,No,No,No,Mailed check,Yes,0,Yes,No,Yes,No,4,5.21,0,0,0
CUST52831,19,Month-to-month,112.16,2115.98,Fiber optic,No,No,No,Mailed check,Yes,0,No,Yes,Yes,No,1,55.08,0,0,1
CUST52832,56,Month-to-month,59.54,3360.11,No internet service,No internet service,No internet service,No internet service,Bank transfer (auto),No,0,Yes,No,Yes,Yes,3,0.0,0,0,1
CUST52833,2,Month-to-month,63.0,113.73,DSL,Yes,No,No,Bank transfer (auto),Yes,0,No,No,Yes,No,0,22.13,0,0,1
CUST52834,33,Month-to-month,70.9,2349.89,Fiber optic,Yes,No,No,Credit card (auto),Yes,0,Yes,No,Yes,Yes,2,4.21,1,0,1
CUST52835,44,One year,37.35,1631.73,DSL,No,Yes,No,Bank transfer (auto),Yes,1,Yes,Yes,Yes,Yes,1,52.17,0,0,0
CUST52836,29,Month-to-month,120.0,3460.3,Fiber optic,Yes,Yes,Yes,Credit card (auto),No,1,No,No,Yes,No,2,13.0,0,0,0
CUST52837,23,One year,95.33,2135.48,Fiber optic,Yes,No,No,Bank transfer (auto),No,0,Yes,No,Yes,Yes,0,5.96,0,0,0
CUST52838,42,Two year,38.14,1624.09,No internet service,No internet service,No internet service,No internet service,Mailed check,Yes,0,No,Yes,Yes,Yes,0,0.0,0,0,0
CUST52839,9,Month-to-month,56.51,485.92,DSL,No,Yes,Yes,Bank transfer (auto),Yes,0,No,No,Yes,No,1,28.28,0,1,0
CUST52840,66,Two year,54.41,3597.93,Fiber optic,No,No,No,Bank transfer (auto),Yes,0,No,No,Yes,No,0,47.22,0,1,0
CUST52841,1,Month-to-month,106.24,74.71,Fiber optic,No,Yes,Yes,Bank transfer (auto),No,0,No,No,Yes,Yes,0,4.41,0,1,1
CUST52842,53,Two year,72.13,3852.38,Fiber optic,Yes,No,Yes,Credit card (auto),Yes,1,Yes,No,Yes,Yes,0,28.9,0,0,0
CUST52843,54,Two year,35.82,1939.82,Fiber optic,No,No,No,Credit card (auto),No,1,No,No,Yes,No,2,39.74,0,0,0
CUST52844,44,Month-to-month,77.8,3436.72,Fiber optic,No,No,Yes,Electronic check,Yes,0,Yes,No,No,No phone service,1,9.69,0,0,1
CUST52845,5,Month-to-month,74.72,335.48,Fiber optic,No,Yes,Yes,Electronic check,Yes,0,Yes,No,Yes,No,1,4.86,1,0,1
CUST52846,15,Month-to-month,35.38,489.76,DSL,No,No,No,Bank transfer (auto),Yes,0,No,No,Yes,Yes,0,42.49,0,0,0
CUST52847,46,Two year,38.12,1769.21,No internet service,No internet service,No internet service,No internet service,Electronic check,No,0,Yes,No,Yes,Yes,0,0.0,0,0,0
CUST52848,49,Two year,91.97,4435.43,Fiber optic,No,No,Yes,Credit card (auto),No,0,No,No,Yes,No,1,26.69,1,0,0
CUST52849,9,Month-to-month,60.46,587.55,DSL,No,Yes,Yes,Credit card (auto),Yes,0,No,No,Yes,Yes,0,45.3,0,0,0
CUST52850,38,One year,83.59,3170.9,Fiber optic,No,Yes,Yes,Bank transfer (auto),Yes,0,No,No,Yes,No,1,3.86,1,0,1
CUST52851,1,Month-to-month,106.33,57.56,Fiber optic,No,No,No,Credit card (auto),Yes,0,No,Yes,No,No phone service,2,22.65,0,0,1
CUST52852,39,Month-to-month,61.94,2340.65,DSL,No,Yes,Yes,Credit card (auto),Yes,0,Yes,No,Yes,No,0,43.39,0,0,0
CUST52853,53,Two year,24.02,1323.58,No internet service,No internet service,No internet service,No internet service,Credit card (auto),Yes,1,No,No,Yes,No,2,0.0,1,1,0
CUST52854,26,Month-to-month,69.77,1701.54,Fiber optic,No,No,No,Bank transfer (auto),No,0,No,No,Yes,Yes,0,1.85,0,0,1
CUST52855,48,Two year,90.94,4388.67,Fiber optic,No,No,Yes,Mailed check,No,0,No,No,Yes,Yes,0,12.27,0,0,0
CUST52856,2,Two year,57.16,121.27,No internet service,No internet service,No internet service,No internet service,Electronic check,Yes,0,Yes,No,Yes,No,1,0.0,1,0,1
CUST52857,68,Two year,63.26,4333.49,DSL,No,No,Yes,Electronic check,Yes,0,No,Yes,Yes,Yes,0,7.58,0,0,0
CUST52858,16,Month-to-month,78.44,1200.79,Fiber optic,No,No,Yes,Credit card (auto),No,0,Yes,No,Yes,Yes,2,9.04,1,0,0
CUST52859,13,Month-to-month,55.22,684.25,Fiber optic,No,No,No,Electronic check,Yes,0,Yes,Yes,Yes,No,0,1.69,0,1,0
CUST52860,3,Month-to-month,48.28,161.09,No internet service,No internet service,No internet service,No internet service,Electronic check,Yes,1,No,No,Yes,Yes,1,0.0,0,1,1
CUST52861,16,One year,111.82,1791.74,Fiber optic,No,No,No,Bank transfer (auto),Yes,0,No,No,No,No phone service,1,23.3,1,0,0
CUST52862,20,One year,91.34,1870.68,Fiber optic,No,No,Yes,Electronic check,Yes,1,No,Yes,No,No phone service,3,50.23,0,0,1
CUST52863,1,Month-to-month,63.14,60.91,Fiber optic,Yes,Yes,Yes,Credit card (auto),No,0,No,No,Yes,No,0,5.95,0,0,0
CUST52864,51,One year,68.86,3581.69,DSL,No,No,Yes,Credit card (auto),Yes,0,No,No,No,No phone service,1,10.17,1,0,0
CUST52865,4,Month-to-month,87.41,356.58,Fiber optic,No,Yes,No,Bank transfer (auto),Yes,0,Yes,No,Yes,No,2,9.71,1,0,1
CUST52866,20,Month-to-month,72.54,1532.0,DSL,Yes,Yes,Yes,Credit card (auto),No,0,Yes,No,Yes,No,1,25.43,0,0,0
CUST52867,6,Month-to-month,106.95,727.71,Fiber optic,No,No,No,Mailed check,No,0,Yes,Yes,Yes,No,1,23.46,0,0,1
CUST52868,7,Month-to-month,76.12,620.42,DSL,Yes,No,Yes,Credit card (auto),Yes,0,No,Yes,No,No phone service,0,13.88,0,0,0
CUST52869,2,Month-to-month,52.87,68.9,Fiber optic,No,No,No,Credit card (auto),No,0,Yes,No,Yes,Yes,0,66.35,1,0,1
CUST52870,15,Month-to-month,95.75,1497.15,Fiber optic,No,Yes,No,Electronic check,No,1,Yes,No,No,No phone service,4,42.88,0,0,1
CUST52871,36,Two year,58.03,2088.01,DSL,Yes,No,No,Credit card (auto),Yes,1,No,No,Yes,No,2,22.14,1,0,0
CUST52872,47,One year,57.8,2715.76,No internet service,No internet service,No internet service,No internet service,Credit card (auto),Yes,1,Yes,Yes,Yes,No,2,0.0,0,0,0
CUST52873,24,Month-to-month,57.81,1428.48,No internet service,No internet service,No internet service,No internet service,Electronic check,No,0,Yes,No,Yes,Yes,0,0.0,0,0,0
CUST52874,22,One year,82.41,1795.34,Fiber optic,Yes,No,No,Mailed check,No,0,No,No,Yes,No,1,110.44,0,0,0
CUST52875,20,One year,55.72,1031.11,DSL,No,No,No,Electronic check,No,0,Yes,No,Yes,No,0,10.54,0,0,1
CUST52876,12,Month-to-month,43.88,527.8,DSL,Yes,Yes,No,Bank transfer (auto),Yes,0,Yes,Yes,Yes,No,1,29.89,0,0,0
CUST52877,35,One year,75.13,2724.17,DSL,No,Yes,No,Bank transfer (auto),Yes,0,Yes,No,Yes,No,1,52.84,0,0,0
CUST52878,41,One year,50.46,2051.42,DSL,Yes,No,No,Credit card (auto),No,0,No,Yes,Yes,No,0,119.5,1,0,0
CUST52879,32,One year,35.35,1127.38,No internet service,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,No,Yes,Yes,Yes,1,0.0,0,0,0
CUST52880,28,One year,54.17,1536.5,Fiber optic,No,No,No,Mailed check,No,0,Yes,No,Yes,Yes,0,1.64,0,1,0
CUST52881,32,One year,53.84,1704.57,DSL,Yes,No,Yes,Electronic check,Yes,1,No,No,Yes,No,1,6.51,0,0,0
CUST52882,14,Month-to-month,106.6,1482.43,Fiber optic,No,No,Yes,Credit card (auto),Yes,0,Yes,No,No,No phone service,1,29.95,0,2,0
CUST52883,72,Two year,33.35,2407.53,No internet service,No internet service,No internet service,No internet service,Mailed check,Yes,0,No,No,Yes,Yes,0,0.0,0,0,0
CUST52884,1,Month-to-month,54.71,34.03,DSL,No,Yes,Yes,Credit card (auto),No,0,Yes,No,Yes,No,2,24.28,0,0,1
CUST52885,55,Two year,20.0,1165.5,DSL,No,No,Yes,Electronic check,Yes,1,No,No,Yes,No,0,38.36,0,0,0
CUST52886,35,Month-to-month,31.0,1190.88,No internet service,No internet service,No internet service,No internet service,Electronic check,No,0,No,No,Yes,No,0,0.0,0,0,0
CUST52887,36,Month-to-month,29.92,1100.14,DSL,No,No,No,Bank transfer (auto),Yes,0,No,No,No,No phone service,2,18.76,0,0,1
CUST52888,14,One year,73.69,1007.22,DSL,Yes,No,Yes,Credit card (auto),No,0,Yes,Yes,Yes,Yes,0,2.7,2,1,0
CUST52889,8,Month-to-month,48.61,414.33,No internet service,No internet service,No internet service,No internet service,Electronic check,No,0,Yes,Yes,Yes,No,4,0.0,0,0,1
CUST52890,52,Two year,67.71,3463.88,Fiber optic,Yes,Yes,Yes,Electronic check,No,0,No,No,Yes,Yes,2,8.52,0,1,0
CUST52891,25,Month-to-month,41.85,977.13,No internet service,No internet service,No internet service,No internet service,Credit card (auto),No,0,Yes,No,Yes,Yes,1,0.0,0,1,0
CUST52892,43,One year,78.03,3351.1,Fiber optic,No,Yes,Yes,Electronic check,Yes,0,No,Yes,Yes,No,1,78.68,0,0,0
CUST52893,11,Month-to-month,58.07,701.82,DSL,No,No,No,Bank transfer (auto),Yes,0,No,No,Yes,No,2,68.3,0,0,1
CUST52894,20,Month-to-month,90.88,1888.03,Fiber optic,No,No,No,Electronic check,Yes,0,No,No,Yes,Yes,1,18.88,0,0,0
CUST52895,37,Month-to-month,75.69,2820.22,Fiber optic,No,No,No,Electronic check,Yes,1,Yes,No,Yes,No,1,11.52,0,0,0
CUST52896,38,One year,53.63,2073.05,DSL,No,No,No,Electronic check,Yes,0,No,Yes,No,No phone service,2,51.02,0,0,0
CUST52897,35,One year,93.11,3270.51,Fiber optic,No,No,Yes,Bank transfer (auto),Yes,0,No,No,Yes,Yes,2,18.92,0,0,0
CUST52898,40,One year,32.94,1312.66,No internet service,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,No,No,Yes,No,2,0.0,0,0,1
